Epoch,Train_Loss,Val_Loss,Precision,Recall,F1_Score,IoU_Score,Average_precision,Accuracy,Balanced_accuracy,Roc_auc,Jaccard_score
291,0.6655065285440337,0.6169054917837857,0.42098806102803843,0.5781907531990793,0.48722290870809637,0.3220718502998352,0.2752231396331734,24407230,0.7566625789061588,0.7566625789061588,0.8318619305572417
292,0.6666811972693072,0.6163126723265943,0.422290159594639,0.5769197559645838,0.48764034869136474,0.32243674993515015,0.27553512660223933,24416761,0.7562707103204387,0.7562707103204387,0.8324571883127826
293,0.6644566323901008,0.6165513212298169,0.4230653501699516,0.575795791795259,0.4877539791025931,0.3225361406803131,0.27559160546388733,24422663,0.7558733349639415,0.7558733349639415,0.8328259911858971
294,0.6656657821299607,0.6165116120267797,0.42418509216878525,0.5746826824159802,0.48809628823948104,0.3228355646133423,0.27584813154955673,24430751,0.7555249333300651,0.7555249333300651,0.8333316335209505
295,0.6639623296544146,0.6165942780274913,0.4233793343131284,0.5752214747219077,0.48775623421677555,0.3225381076335907,0.27557255570366945,24425130,0.755659243301345,0.755659243301345,0.8329801925355687
296,0.6657693071164859,0.6162466110025414,0.4197717552766761,0.5812789409672111,0.48749675170442414,0.3223112225532532,0.27558331395738744,24396772,0.7578702753972251,0.757870275397225,0.831209221919298
297,0.6620934170822339,0.6166854853983279,0.42339444525772024,0.5750936842390916,0.48772031277394606,0.32250669598579407,0.27553677968247203,24425322,0.7556044235653652,0.7556044235653652,0.8329921947017279
298,0.665004869592691,0.6161320756492301,0.4224687593969084,0.5774353584917763,0.48794358412890865,0.32270196080207825,0.2758171049404037,24417548,0.756523319831484,0.756523319831484,0.83250635761873
299,0.6649256996960266,0.6158314580289425,0.42138774778007,0.5795041827946644,0.48795670133288194,0.3227134346961975,0.2759086425772007,24408877,0.7572988687859701,0.75729886878597,0.8319647661538027
300,0.6680729282403559,0.6171339034053033,0.42335125899763987,0.5750966446363769,0.48769272320766394,0.32248255610466003,0.275512973559654,24425039,0.7556000881962279,0.7556000881962279,0.8329745040638007
301,0.6688041038661378,0.6164323162640073,0.42135112917318945,0.5788760851706299,0.48770936971158707,0.3224971294403076,0.2756701417564845,24409110,0.7570151253202384,0.7570151253202384,0.831979315169823
302,0.666101678742787,0.6164079772101508,0.42239716777273484,0.5776159427261806,0.4879602791331234,0.3227165639400482,0.27583842449000573,24416944,0.7565940925689404,0.7565940925689403,0.8324686213467032
303,0.6643970847347754,0.6158594467021801,0.4199155178227626,0.5818621392324184,0.48779874411549734,0.32257527112960815,0.2758677908318512,24397282,0.75814835182551,0.75814835182551,0.8312410414430044
304,0.6681322771408876,0.6163660457104813,0.42084840305699595,0.5797533495661784,0.48768307809222133,0.3224741220474243,0.27568215999451723,24405115,0.7573375870239176,0.7573375870239176,0.8317298908477665
305,0.6650493745394119,0.6160742731251344,0.4226762094909203,0.578051121127122,0.48830175672147014,0.32301536202430725,0.2761507229903629,24418451,0.7568242586893503,0.7568242586893504,0.83256277749378
306,0.6636886268690692,0.6166204380890961,0.4227585081316833,0.5763992194419157,0.4877661802031782,0.3225468099117279,0.27562452236723034,24420214,0.7561011568672427,0.7561011568672427,0.8326729405965692
307,0.6621913183105929,0.6162126905633589,0.4202173680265553,0.5808906355232872,0.48766033855550067,0.3224542438983917,0.275708451540599,24400047,0.7577578625933324,0.7577578625933324,0.8314135724256086
308,0.6633399376267707,0.6164863607520429,0.4226649101671852,0.5774846984465315,0.4880920136141315,0.3228318393230438,0.27594750250967137,24418797,0.756571111218478,0.7565711112184779,0.8325843966611107
309,0.6621700931728649,0.6168192075603783,0.4251553418399565,0.5726987228352711,0.48801909998248844,0.32276803255081177,0.27571185119326913,24438433,0.7547684538501893,0.7547684538501894,0.8338121521174233
310,0.6587182044764978,0.6159136547963806,0.41929466021708606,0.5829791958080774,0.4877710065977036,0.32255101203918457,0.27589066770800946,24392252,0.7585601024268802,0.7585601024268802,0.8309272619131159
311,0.660695731857795,0.616300029273877,0.4227516680254303,0.5769463995401516,0.4879574357101873,0.32271409034729004,0.27581063416166046,24419764,0.7563433750472641,0.756343375047264,0.8326448205650119
312,0.6642857380279458,0.61617430615327,0.42121076373110256,0.5794459616480532,0.48781739003293123,0.3225916028022766,0.2757859470914899,24407750,0.7572494540331145,0.7572494540331144,0.8318943971365743
313,0.66144281800094,0.6166696528838985,0.4245437064153856,0.5748331692779838,0.4883879349048603,0.3230907917022705,0.27610675987658656,24432962,0.7556385313361136,0.7556385313361136,0.8334699084931647
314,0.6649446403522596,0.616235064380944,0.4229567134272885,0.5770939260048699,0.48814678108793697,0.32287973165512085,0.27598020562166253,24420996,0.7564359131057086,0.7564359131057086,0.8327218090153702
315,0.6615722650147879,0.6161522139247062,0.4224173720506493,0.5783353192665123,0.4882302847611516,0.3229528069496155,0.27609971847849996,24416541,0.7569163318022951,0.7569163318022951,0.8324434438706863
316,0.6664352999962662,0.61663398134365,0.42271448971555176,0.5767692691025802,0.4878693127752421,0.32263699173927307,0.27572766737528487,24419652,0.7562597802272384,0.7562597802272384,0.8326378219357161
317,0.6632773972080657,0.616158565130744,0.4210663431957328,0.5797508825684407,0.48782850215472506,0.322601318359375,0.2758076588046702,24406562,0.7573655722254516,0.7573655722254518,0.8318202251786314
318,0.6641132214823414,0.6157917552033569,0.4201343375850198,0.5824522450912912,0.48815372636069326,0.32288581132888794,0.27619853328093485,24398290,0.7584396216174287,0.7584396216174286,0.8313039350485335
319,0.6680431054322767,0.6165410932690027,0.42084277425988564,0.5801831005720968,0.4878312774171708,0.3226037323474884,0.27582734360414474,24404750,0.757527590410005,0.757527590410005,0.8317071057788917
320,0.6637323075936089,0.6162213391237298,0.4212394326835744,0.580086887660324,0.48806361422976097,0.3228069841861725,0.27602420556872465,24407454,0.7575378207395649,0.7575378207395649,0.8318759160195524
321,0.6679084426306283,0.6169691120155554,0.42155546220691753,0.578825265017232,0.4878281747959095,0.3226010203361511,0.2757708344711537,24410498,0.7570197187437466,0.7570197187437465,0.8320659896335078
322,0.6635677046270213,0.6160143881177707,0.42075968986711143,0.5813060779423266,0.48817188038977843,0.3229016959667206,0.2761669510763477,24403341,0.7580149255751578,0.7580149255751578,0.8316191544879254
323,0.6643448692135226,0.6175178475831271,0.4227462710541768,0.5765477327057291,0.48781120104598874,0.32258617877960205,0.27566905187701085,24420024,0.756165533070845,0.756165533070845,0.8326610675890987
324,0.6655178408954,0.6175286632506445,0.42424825946308675,0.5739598520788156,0.48787715794053965,0.32264387607574463,0.275632287135684,24431683,0.7552117531648339,0.7552117531648337,0.8333899178500608
325,0.6657171644937839,0.6159675866978649,0.42090251086958463,0.5805802872078766,0.4880117783676177,0.3227616250514984,0.2759992238643914,24404844,0.7577118762237719,0.7577118762237718,0.8317129736602434
326,0.6634738272025337,0.6166812726009039,0.42233329290899324,0.5773366785822658,0.4878179950110092,0.3225921094417572,0.2757046481665228,24416733,0.7564616041875085,0.7564616041875085,0.8324554390087013
327,0.6636391620967245,0.6165870361857944,0.42150945321612004,0.5788030620375921,0.4877894827446048,0.3225671947002411,0.27573651902893775,24410211,0.7570037474705262,0.7570037474705261,0.8320480670797421
328,0.6616937862453774,0.6166552459752118,0.42286711326878396,0.5769641619238635,0.48804068379492827,0.32278692722320557,0.2758834114151757,24420506,0.7563664631278835,0.7563664631278835,0.8326911878342588
329,0.6656651262609353,0.6171461007722612,0.4230248490389962,0.5754770556875399,0.48761267946564374,0.3224125802516937,0.2754574900218175,24422634,0.755726382845446,0.755726382845446,0.8328241786773765
330,0.665854873779269,0.6173039299470408,0.424843179306256,0.572762864776453,0.4878366523609659,0.32260844111442566,0.2755554889599017,24436381,0.7547566162778883,0.7547566162778884,0.8336837723268179
331,0.664160989974055,0.6164468342875257,0.4201744374040391,0.5808773137355033,0.4876267350249354,0.32242485880851746,0.2756789207632449,24399771,0.7577461910545367,0.7577461910545367,0.831396349065851
332,0.668292846278691,0.6168616929171998,0.4222935031380353,0.5777294246221176,0.48793157800099973,0.3226914703845978,0.2758179103078359,24416179,0.7566308110603657,0.7566308110603656,0.8324208284647107
333,0.6603651308272395,0.6166643228059934,0.423092354875484,0.5769996866912873,0.488203377405507,0.3229292631149292,0.2760257188237081,24421952,0.7564118746123898,0.7564118746123899,0.8327815545104372
334,0.6662309267839086,0.6168544319431477,0.4237470930232558,0.575378869177577,0.4880568265165299,0.32280102372169495,0.2758389235815696,24427405,0.7557773012578216,0.7557773012578216,0.8331224158055371
335,0.662383713059713,0.6165807369805167,0.4223511095019253,0.5772774706365594,0.48780874228313664,0.32258403301239014,0.27569439310390514,24416894,0.7564376547978601,0.7564376547978602,0.8324654975527788
336,0.6622329050269815,0.6171264675419026,0.42386881024442963,0.5743545717168578,0.48776855636009303,0.32254886627197266,0.27555203915259086,24428941,0.7553378370631751,0.7553378370631751,0.8332184524378596
337,0.664167086319688,0.616836773024665,0.4236988176772075,0.5749150736028775,0.4878578979871673,0.3226270079612732,0.27564961556402706,24427430,0.7555648222348581,0.7555648222348581,0.8331239788212133
338,0.6646719535700364,0.616821801956789,0.42342232181862777,0.5757760558133568,0.4879840477280202,0.32273736596107483,0.2757902800171568,24425003,0.7559113598841192,0.7559113598841192,0.8329722536891118
339,0.6618027231593019,0.6163136583787424,0.42253089726813925,0.5778651094976945,0.4881384203149167,0.32287243008613586,0.27600215794052085,24417636,0.7567224389691432,0.7567224389691432,0.8325118557483452
340,0.6666356600834639,0.6168634989624652,0.42362503697749077,0.575144997792037,0.4878917317804659,0.3226566016674042,0.27568725929773885,24426783,0.75565738735041,0.75565738735041,0.8330835288336191
341,0.6651871399426155,0.6167502761377719,0.42362245820137234,0.5758855905129135,0.4881562881052215,0.3228880763053894,0.27594365429616463,24426225,0.7559862503058004,0.7559862503058004,0.8330486444974636
342,0.664481703062598,0.6165072763407672,0.42175008686481674,0.5785316922864382,0.48785411583301386,0.32262369990348816,0.2757818142929748,24412003,0.7569151908293457,0.7569151908293458,0.8321599794980241
343,0.6649885842307612,0.6170188151759866,0.42354286228801946,0.5755865903870966,0.48799600759326983,0.3227478265762329,0.2757937265845845,24425926,0.755842928025966,0.755842928025966,0.8330299525410901
344,0.6621846927149422,0.6166654413129077,0.4215536369878559,0.5782657499303073,0.4876281320769868,0.32242608070373535,0.2755761095134657,24410908,0.7567710312233022,0.7567710312233021,0.8320915938900502
345,0.6652481540683418,0.6169572109548153,0.42352115801028895,0.575453865908805,0.48793389591476516,0.32269349694252014,0.2757350319970405,24425882,0.7557810934779984,0.7557810934779985,0.8330272019174793
346,0.6643374527394227,0.6167068115968273,0.4223538611700052,0.577737812414426,0.4879748572300154,0.32272931933403015,0.27585569095031826,24416569,0.7566425108623396,0.7566425108623396,0.8324451931518659
347,0.6614970134424771,0.6170134048893618,0.4224335892825609,0.5771738567315734,0.4878267462119917,0.32259976863861084,0.2757060511153888,24417512,0.7564025097489027,0.7564025097489024,0.8325041083933966
348,0.6606898929998687,0.6169384617373777,0.4242316857624542,0.5747221543797845,0.4881413707020719,0.3228750228881836,0.27588867646779097,24431024,0.7555485530648445,0.7555485530648445,0.8333487056928123
349,0.6672123740316527,0.6164769039723118,0.4224268685540283,0.5778320517280086,0.48805720041524225,0.3228013515472412,0.27593057201550236,24416978,0.7566940173488057,0.7566940173488055,0.8324707455326553
350,0.6665102937539709,0.6169790838971551,0.4212327979756323,0.5785499480696976,0.4875143412066965,0.3223266005516052,0.2754888594083826,24408575,0.756854592276832,0.756854592276832,0.8319459089747595
351,0.6607798999362715,0.6171074409053159,0.4230758229714773,0.5765492129043718,0.48803105960497234,0.32277849316596985,0.27585956889133934,24422176,0.7562095176516856,0.7562095176516856,0.8327955540181772
352,0.6604827445211533,0.6166537973125286,0.42053013253313326,0.5808250133834627,0.4878477348476137,0.32261812686920166,0.2758674864743143,24402181,0.7577706705274239,0.757770670527424,0.8315467523828415
353,0.6591960176471382,0.6167538850395767,0.4215752588470809,0.5784389331714983,0.48770416445144443,0.3224925696849823,0.27564856144274785,24410920,0.7568508011225227,0.7568508011225227,0.8320923432937044
354,0.663157084633271,0.6178922496214816,0.4261446270558549,0.5696125086653295,0.4875431997697561,0.3223518133163452,0.2751959940802626,24446939,0.7535223834295763,0.7535223834295764,0.8343445068838287
355,0.6646226621633038,0.6174737624670743,0.42309087206117313,0.5750186875078636,0.4874918902774937,0.32230696082115173,0.27533612227673376,24423402,0.755531347608627,0.755531347608627,0.8328721801126778
356,0.664566757801028,0.6167663289195716,0.4223736905015546,0.5770963930026076,0.4877591381886156,0.32254064083099365,0.2756446025730074,24417177,0.7563601959776209,0.7563601959776209,0.8324831783668454
357,0.6662406787357993,0.6176686019563871,0.4244075833712356,0.573198536576942,0.4877071237557881,0.32249516248703003,0.27545804098766197,24433262,0.7548939196443776,0.7548939196443777,0.8334886719689436
358,0.6640526058469002,0.6164158707783546,0.4208694394700134,0.5801372144141744,0.48783296953875604,0.3226052224636078,0.27582696283929553,24404962,0.7575107848679741,0.7575107848679741,0.8317203397772874
359,0.6623403645738605,0.616213109267592,0.4211429294371942,0.5797765393449135,0.4878889817095349,0.32265421748161316,0.27586092994966627,24407050,0.7573871742730377,0.7573871742730377,0.8318506923940571
360,0.6672540535874515,0.6173307304519685,0.42422020128496213,0.5739662662729338,0.4878609216267692,0.3226296603679657,0.27561842015711596,24431497,0.7552109557705842,0.7552109557705843,0.8333782857029804
361,0.6675067517831513,0.6166764151902846,0.42169719722959415,0.5785918870312395,0.4878401272991061,0.3226114809513092,0.27577206018984746,24411609,0.7569349046966445,0.7569349046966445,0.8321353725816957
362,0.6634918246452289,0.6163233425391554,0.42091512298560224,0.5801939553621429,0.4878837188846864,0.32264959812164307,0.27587306941794215,24405222,0.7575420731873843,0.7575420731873843,0.8317365704137584
363,0.6665037268912335,0.6166900072568728,0.4237269796084355,0.5757864172038554,0.4881900337493345,0.3229175806045532,0.2759693036498333,24426977,0.7559558409387948,0.7559558409387945,0.8330956573905804
364,0.6626965936402734,0.6168454446419767,0.4238627146355169,0.5757410244454806,0.48826378695392375,0.32298213243484497,0.27603164113851547,24427892,0.7559534084930135,0.7559534084930135,0.8331528638306783
365,0.6664242939495735,0.6163346073264447,0.4206913408370217,0.5808704061418376,0.4879722108985719,0.3227270245552063,0.2759767932284235,24403219,0.7578124033326314,0.7578124033326314,0.8316115395144159
366,0.6634423212987631,0.6171984640659128,0.4235144733376325,0.5751622667762014,0.48782460772969705,0.3225978910923004,0.2756296804570497,24426052,0.7556506075694147,0.7556506075694146,0.8330378293725526
367,0.6632132129215889,0.6165974353566582,0.4227111053133484,0.5771738567315734,0.4880117377463077,0.322761595249176,0.2758662261131833,24419330,0.7564390934936219,0.7564390934936219,0.8326177011742414
368,0.6635544685820557,0.6165688732033404,0.42057763539893883,0.580396742576187,0.48772854721762965,0.3225138783454895,0.2757472552528537,24402825,0.7575869612085031,0.7575869612085032,0.8315869473274851
369,0.6660517505361567,0.6169111647723634,0.4239797918525905,0.5752308493133111,0.48815784322407635,0.32288941740989685,0.275921219405499,24429023,0.7557418873775983,0.7557418873775984,0.833223579676431
370,0.6635444103254915,0.6168858489872496,0.4237305189073661,0.5755767223961455,0.4881169937961956,0.322853684425354,0.27589830206707755,24427153,0.7558630875011534,0.7558630875011534,0.8331066607563655
371,0.6613854407392429,0.6164486005963612,0.42322754826955206,0.577311021805793,0.4884048164769025,0.3231055736541748,0.27621201089767655,24422606,0.7565680050002964,0.7565680050002964,0.8328224286725511
372,0.6664208432002303,0.616388147259936,0.42057275023368307,0.5811955564436747,0.48800708101426876,0.3227575123310089,0.27602013483911025,24402181,0.7579408296305309,0.757940829630531,0.8315467523828415
373,0.6627790587911658,0.6176085810602447,0.4230804904205675,0.5761604140609003,0.4878948198548728,0.32265931367874146,0.2757270888784704,24422493,0.7560373542244025,0.7560373542244025,0.8328153661870351
374,0.6666350398464657,0.6166923546496733,0.42236893119845925,0.5778182365406771,0.4880136015868518,0.32276323437690735,0.275892300753371,24416608,0.7566802276645492,0.7566802276645491,0.8324476296562175
375,0.6637852214808002,0.6173328536528128,0.4238589355037056,0.5748050455037733,0.4879243856649394,0.322685182094574,0.27570333135071595,24428549,0.7555368133477997,0.7555368133477995,0.8331939421326591
376,0.6622451128645832,0.6166397112387197,0.4205929011857594,0.5800197853218568,0.4876056590989549,0.32240644097328186,0.275625999037707,24403215,0.7574217046063139,0.757421704606314,0.8316112898442253
377,0.6644048760534422,0.6170615931597266,0.4217330406019065,0.5780486541293841,0.4876708941692433,0.3224634826183319,0.2756046687966306,24412254,0.7566984231292591,0.7566984231292591,0.832175655822384
378,0.6658307443589135,0.6170433668933287,0.4235889234216616,0.5760331169776317,0.4881870107191998,0.3229149580001831,0.2759757066211113,24425899,0.7560474366182202,0.7560474366182203,0.8330282646574412
379,0.6613854955493641,0.617426947801692,0.4253242365072231,0.5729419688122146,0.48821868184954265,0.32294267416000366,0.2758936903959885,24439344,0.7548984882827166,0.7548984882827164,0.833869153000945
380,0.6651941191343764,0.6168085844428451,0.42326512447461895,0.5767223961455628,0.488219046254617,0.32294297218322754,0.2760289519290263,24423284,0.7563113424377115,0.7563113424377116,0.832864804728672
381,0.6587009145529222,0.6169058773743272,0.42419738157633546,0.5746392632557956,0.48808876223204745,0.3228289783000946,0.27584005032318665,24430862,0.7555072282412814,0.7555072282412815,0.8333385749151085
382,0.6645169729942377,0.61665319120933,0.42015059557926804,0.580490488490222,0.4874743369028604,0.32229161262512207,0.27553172006578475,24399910,0.7575713520272623,0.7575713520272623,0.8314050231087152
383,0.6608233276407287,0.6165460809268088,0.42214900607882444,0.5771861917202622,0.48764133934991716,0.3224376142024994,0.27554607406118475,24415636,0.7563704232835597,0.7563704232835596,0.8323869064023972
384,0.662782391202951,0.6167935498457386,0.4226867033500555,0.5768990331835866,0.48789721899757726,0.3226613998413086,0.2757567041420841,24419374,0.7563137756858421,0.7563137756858421,0.8326204505690026
385,0.6643110280498944,0.6170901371618357,0.4219597320473608,0.5769567609306502,0.4874331777612755,0.3222556412220001,0.2753573202113931,24414565,0.7562435133071805,0.7562435133071805,0.8323200030327466
386,0.6601892357770442,0.6164172102884992,0.4241118696889104,0.5757069798766995,0.48841680417316524,0.3231160640716553,0.27616321876963806,24429534,0.7559708167846486,0.7559708167846487,0.8332555317728134
387,0.6640214206313738,0.6173748015866849,0.425452578302648,0.5723627177433879,0.48809272608504944,0.3228324353694916,0.2757644645167369,24440579,0.7546573392285171,0.7546573392285171,0.833946432085322
388,0.6635497564371586,0.616960701628477,0.4231364597246006,0.5761727490495892,0.4879364566682872,0.3226957321166992,0.2757636252871439,24422849,0.7560501824555468,0.7560501824555467,0.8328376163257779
389,0.661819649134955,0.6164858721411277,0.4223333634873193,0.5781784182103905,0.48811826212427123,0.32285478711128235,0.2759967018702815,24416106,0.7568355268748216,0.7568355268748217,0.8324162679670524
390,0.6656648376088256,0.6164995650205102,0.4213790550702222,0.5791015687638614,0.4878080914755765,0.32258346676826477,0.27576431607884533,24409124,0.7571189525960013,0.7571189525960013,0.8319801893669866
391,0.6667363211049459,0.6172785278210424,0.42267489424300225,0.5758589469373456,0.4875170163645317,0.32232892513275146,0.2753887136838246,24420068,0.7558501174101935,0.7558501174101934,0.832663817113983
392,0.6655448036612279,0.6171692200158359,0.4246752089169052,0.5735907892172463,0.4880258141596282,0.32277390360832214,0.2757484408761531,24434705,0.7551030857151229,0.7551030857151229,0.8335789296539928
393,0.6651396958440052,0.6169439473269899,0.42416140816398723,0.5738626523679478,0.4877846143135558,0.32256293296813965,0.27554854015526575,24431192,0.7551572371262605,0.7551572371262605,0.8333592118027652
394,0.6653270927382126,0.6166605034482823,0.4233898499188927,0.5764204356224605,0.48819374086801615,0.3229208290576935,0.2759958099279648,24424319,0.7561935048755843,0.7561935048755843,0.8329294976198696
395,0.6650364044815357,0.6169291042987212,0.4223578292290254,0.5772977000180091,0.4878204466736085,0.3225942552089691,0.2757052906422664,24416923,0.756447528011722,0.7564475280117221,0.8324673093519578
396,0.6589090867713775,0.6177353419884732,0.4248628504774659,0.5727510231873117,0.4878453252285358,0.32261601090431213,0.2755626178862318,24436516,0.7547538950517503,0.7547538950517503,0.8336922178132888
397,0.6662160879515207,0.6173512722239082,0.42373199788213584,0.5753226216291559,0.4880265785847858,0.32277458906173706,0.27581064631131147,24427348,0.7557503244987096,0.7557503244987096,0.833118852139762
398,0.6646040250875832,0.6168124437822726,0.41922512452430066,0.582501091646499,0.4875565573486147,0.3223634958267212,0.27568575391789873,24392158,0.758338658034006,0.758338658034006,0.8309213990647222
399,0.6621292630104958,0.6166693482379364,0.4219779317852273,0.5783757780294115,0.4879510361444981,0.32270848751068115,0.275859596064713,24413621,0.7568761517218925,0.7568761517218924,0.8322610371666196
400,0.6646614196749449,0.6171114238691918,0.42619493141106024,0.5716763989727421,0.48833066194175256,0.3230406641960144,0.2759486145208518,24445810,0.7544474348253347,0.7544474348253347,0.834273829732964
401,0.6630722205861177,0.6170727608135208,0.42276751605041984,0.5760533463590813,0.4876482891341825,0.3224436938762665,0.27550957545175503,24420529,0.7559486653668788,0.7559486653668788,0.8326926251321172
402,0.6620905469061034,0.6174609604686376,0.4227025309630629,0.576349386087613,0.4877110789946743,0.322498619556427,0.27557495078545685,24419885,0.7560716521296975,0.7560716521296974,0.8326523816442316
403,0.6671145580150527,0.6172953434441806,0.4232982374219913,0.5760947919210758,0.48801603142754985,0.3227653503417969,0.27582971739272527,24423961,0.7560367601926067,0.7560367601926067,0.8329071202384716
404,0.6646227825712242,0.6171421747148773,0.4228212343402661,0.5761288364898569,0.4877110736500225,0.322498619556427,0.27556674561705313,24420824,0.7559892679084768,0.7559892679084768,0.8327110602393272
405,0.6675450552316209,0.6168763066024937,0.42224721140851607,0.5784073556004549,0.48814226409916833,0.3228757977485657,0.27602629292093317,24415369,0.7569258277604984,0.7569258277604984,0.8323702269539123
406,0.6597937826046778,0.6171060128467073,0.42535564804536363,0.5732296207484378,0.48834378882189916,0.32305213809013367,0.27601234781352624,24439341,0.755030522130693,0.755030522130693,0.8338689652864023
407,0.6622577417485239,0.6174300985081206,0.4224397503239541,0.5764850709631899,0.48758465953299884,0.32238808274269104,0.2754705830166604,24418065,0.7560973367318495,0.7560973367318495,0.832538659602688
408,0.6624182220786755,0.6169108875985008,0.4233898863688334,0.5755318230373183,0.48787477709795596,0.3226417899131775,0.2756866181632286,24424971,0.7557985604783909,0.7557985604783909,0.8329702533606936
409,0.6619838857563584,0.6164800985850425,0.4234941840294159,0.5757701350187862,0.48802964114747993,0.32277724146842957,0.2758295956660165,24425475,0.7559181390536348,0.7559181390536349,0.833001759040417
410,0.6607621381879942,0.6174835317419389,0.4243784072602514,0.5733228732629252,0.48773285661938,0.32251766324043274,0.27548470594495733,24432984,0.7549454227592607,0.7549454227592608,0.8334712844683396
411,0.6591556243312424,0.6168072520460121,0.422503402597665,0.5777368256153309,0.48807430003999447,0.32281631231307983,0.275941744183397,24417551,0.7566618185655445,0.7566618185655445,0.8325065450544237
412,0.6618729770946329,0.6170285329406644,0.42359354824892087,0.5757528660346218,0.48808940714104365,0.32282954454421997,0.2758807939668405,24426134,0.7559234699734532,0.7559234699734532,0.8330429556008206
413,0.6675322994017732,0.616939316315906,0.42042469453836384,0.579777032744461,0.4874068405263284,0.32223260402679443,0.2754446844320534,24402283,0.7572914741659788,0.7572914741659788,0.8315531185453108
414,0.662211350047828,0.6173618202837406,0.4212426740818548,0.578370844033936,0.4874573553408329,0.322276771068573,0.27543263451788774,24408776,0.7567763896715045,0.7567763896715045,0.8319584595705857
415,0.6616950909006094,0.6174622472421623,0.4230174860757952,0.5758959519034121,0.4877580950522349,0.32253971695899963,0.2755988611871315,24422277,0.7559115625286673,0.7559115625286673,0.8328018663661767
416,0.662214328100738,0.6175933840834065,0.4248302970579939,0.5721900279017444,0.48762026899890154,0.3224191963672638,0.2753479538658259,24436709,0.7545001610945974,0.7545001610945974,0.8337042918660955
417,0.6624547137420835,0.6174771327050135,0.4247532741332682,0.5729740397828055,0.48785393763728113,0.3226235508918762,0.27557776563149083,24435651,0.754838901263801,0.754838901263801,0.8336381054883858
418,0.6580985837924197,0.6172230103869497,0.42500256862431796,0.5735034574973294,0.4882102584758915,0.3229352831840515,0.2759056815106736,24436876,0.7551066688279923,0.7551066688279923,0.8337147394908831
419,0.6573967200310619,0.6167192510616633,0.42464105270035907,0.5739672530720289,0.4881394579860283,0.3228733241558075,0.275860319286301,24434214,0.755266083310348,0.755266083310348,0.8335482172751952
420,0.6606242024702389,0.617023553622603,0.4229964505071947,0.5757587868291925,0.4876949107703148,0.32248446345329285,0.27553907117519083,24422241,0.7558478497749579,0.755847849774958,0.832799616415368
421,0.6600255020357791,0.6162226055384663,0.42032607376633757,0.5810657923626684,0.4877952605064641,0.3225722312927246,0.27583201080882086,24400637,0.7578501699349203,0.7578501699349203,0.8314503915637248
422,0.664142692328807,0.6167115196279047,0.4236854467422691,0.5758357571586107,0.4881801988186996,0.32290899753570557,0.27596257312177014,24426671,0.7559723409489798,0.7559723409489797,0.8330765268531906
423,0.6645830143958167,0.6169550136774166,0.421341219267391,0.5789111165385061,0.4877151633807618,0.3225021958351135,0.27567652333533793,24409018,0.7570293609434564,0.7570293609434564,0.8319735704663609
424,0.6586288227895496,0.6171898471475138,0.4239438521700611,0.5746668936304585,0.4879308531874454,0.32269084453582764,0.27570399228979026,24429200,0.7554864719910838,0.7554864719910838,0.8332346471062378
425,0.6612063181029814,0.6174316982673519,0.4228168307354963,0.575407486351335,0.4874494952608671,0.32226988673210144,0.2753136119097077,24421329,0.7556681749216486,0.7556681749216486,0.8327426195040827
426,0.660042650629877,0.6180086712287777,0.4262761338519015,0.5707419002296775,0.48804262779721713,0.32278862595558167,0.27566715894718474,24446983,0.7540419029153285,0.7540419029153284,0.8343472614623343
427,0.6614093017752471,0.6171173661824607,0.422812630377341,0.5760326235780842,0.4876708735286826,0.3224634528160095,0.2755283647144291,24420839,0.75594538729769,0.75594538729769,0.8327119976275684
428,0.660855948598119,0.6171800050225278,0.42256419416588265,0.5766069406514355,0.4877111412378356,0.3224986791610718,0.27558462971139663,24418789,0.75616787028127,0.7561678702812699,0.8325838967902095
429,0.6607163821975317,0.6173893635165054,0.42468995937997356,0.5733766538136085,0.48795802724701826,0.32271459698677063,0.2756821099746863,24434954,0.7550097620714136,0.7550097620714136,0.833594505163929
430,0.6604425124755943,0.6171188145998574,0.42151150239201396,0.578010168964675,0.48750905898310926,0.32232198119163513,0.2754632894420989,24410823,0.75665195403062,0.75665195403062,0.8320862856317178
431,0.6653768043195526,0.6173433872407356,0.42276390088294347,0.5760849239301248,0.48765719822743464,0.32245150208473206,0.2755184612828243,24420482,0.7559622204914193,0.7559622204914193,0.8326896880475926
432,0.6598487058330933,0.6170767820421069,0.4236515888530254,0.5747527451517327,0.48776814240073024,0.322548508644104,0.27556593467644463,24427242,0.7554864953624241,0.7554864953624241,0.8331122250086714
433,0.6658698943676853,0.616833950266426,0.4229518833267182,0.5757212884635785,0.4876518366673145,0.3224467933177948,0.2755003792524278,24421978,0.7558253375777051,0.7558253375777052,0.8327831794423287
434,0.6632353488008544,0.6171650074636985,0.42372655725445724,0.5747986313096551,0.48783435400293085,0.3226064145565033,0.27562500554226366,24427695,0.7555166827472702,0.7555166827472702,0.8331405469512517
435,0.6647864500608915,0.6172587243617808,0.4230559968660907,0.5754716282925169,0.4876314229899691,0.32242897152900696,0.2754735281093823,24422841,0.7557280559776093,0.7557280559776093,0.8328371163167265
436,0.6622690167244,0.6175904031153079,0.42420749321642465,0.5730450893176531,0.4875194611614195,0.3223310708999634,0.27528982871217567,24432082,0.7547997090652496,0.7547997090652496,0.8334148711796403
